"","School.Name","Total.Enrollment","X..Female","X..Male","elem","mid","high","Grade.1","Grade.2","Grade.3","Grade.4","Grade.5","Grade.6","Grade.7","Grade.8","Grade.9","Grade.10","Grade.11","Grade.12","X..Asian","X..Black","X..Hispanic","X..Multiple.Race.Categories.Not.Represented","X..White","X..Poverty"
"1658","1658",3720,1799,1921,1,0,0,592,617,598,567,536,0,0,0,0,0,0,0,2583,215,489,161,272,1527
"1659","1659",3002,1405,1597,1,0,0,462,477,499,487,487,0,0,0,0,0,0,0,72,2580,228,99,23,2390
"1660","1660",1196,550,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,322,175,11,200,758
"1661","1661",323,126,197,0,0,1,0,0,0,0,0,0,0,0,61,105,81,76,15,133,152,13,10,258
"1662","1662",35,14,21,0,0,1,0,0,0,0,0,0,0,0,20,9,4,2,0,20,13,2,0,30
"1663","1663",1090,538,552,1,0,0,264,195,129,53,0,0,0,0,0,0,0,0,45,7,117,15,906,322
"1664","1664",683,347,336,0,1,1,0,0,0,0,0,107,111,79,113,99,88,86,6,113,554,5,5,637
"1665","1665",3179,1523,1656,1,1,0,304,301,304,308,350,395,396,314,0,0,0,0,66,463,2544,22,84,2840
"1666","1666",764,364,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,364,32,255,349
"1667","1667",1438,673,765,1,0,0,293,269,113,91,65,0,0,0,0,0,0,0,29,807,439,58,105,1196
"1668","1668",831,387,444,1,0,0,152,156,120,124,138,0,0,0,0,0,0,0,3,164,644,6,14,720
"1669","1669",2405,1822,583,0,0,1,0,0,0,0,0,0,0,0,786,645,557,417,74,755,1453,47,76,1778
"1670","1670",2669,1233,1436,0,1,0,0,0,0,0,0,893,894,882,0,0,0,0,270,354,536,95,1414,618
"1671","1671",619,280,339,1,0,0,174,125,74,32,0,0,0,0,0,0,0,0,25,308,212,32,42,519
"1672","1672",1495,724,771,1,0,0,300,261,199,130,80,0,0,0,0,0,0,0,126,149,185,151,884,200
"1673","1673",1872,1005,867,0,0,1,0,0,0,0,0,0,0,0,557,516,399,400,35,691,1048,46,52,1534
"1674","1674",1270,603,667,0,0,1,0,0,0,0,0,0,0,0,371,349,303,247,32,293,904,16,25,1179
"1675","1675",6651,3166,3485,1,1,1,425,448,455,507,511,494,476,462,607,570,560,584,588,1382,1616,198,2867,3199
"1676","1676",633,313,320,0,1,0,0,0,0,0,0,194,233,206,0,0,0,0,8,544,41,14,26,547
"1677","1677",1442,812,630,0,1,0,0,0,0,0,0,512,473,457,0,0,0,0,34,128,1186,20,74,1121
"1678","1678",2296,1147,1149,1,0,0,426,391,355,332,218,0,0,0,0,0,0,0,12,868,1364,27,25,2119
"1679","1679",716,347,369,0,1,0,0,0,0,0,0,190,248,278,0,0,0,0,22,70,595,7,22,674
"1680","1680",2222,922,1300,0,1,1,0,0,0,0,0,305,358,363,347,309,274,266,26,1148,1005,32,11,1944
"1681","1681",2023,1074,949,1,0,0,388,336,291,217,151,0,0,0,0,0,0,0,341,92,261,248,1081,238
"1682","1682",2528,1316,1212,1,1,0,243,258,280,285,286,308,277,269,0,0,0,0,1340,532,353,103,200,1256
"1683","1683",1569,749,820,1,0,0,377,290,191,100,0,0,0,0,0,0,0,0,656,291,539,49,34,1354
"1684","1684",2251,695,1556,0,1,1,0,0,0,0,0,136,157,172,265,254,277,990,146,427,762,35,881,1849
"1685","1685",1303,616,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,199,491,65,364,650
"1686","1686",1371,661,710,1,0,0,272,206,140,104,64,0,0,0,0,0,0,0,424,120,185,49,593,363
"1687","1687",2489,1153,1336,1,1,0,222,220,245,208,208,263,271,252,0,0,0,0,188,805,1111,41,344,1794
"1688","1688",1984,464,1520,1,1,1,304,256,184,95,70,150,151,154,109,57,48,91,474,321,851,44,294,1428
"1689","1689",436,215,221,1,0,0,74,78,54,64,61,0,0,0,0,0,0,0,374,0,44,1,17,405
"1690","1690",2531,1238,1293,0,1,0,0,0,0,0,0,868,865,798,0,0,0,0,70,591,1806,41,23,1942
"1691","1691",139,62,77,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,85,0,46,2,6,126
"1692","1692",1349,673,676,0,1,0,0,0,0,0,0,462,445,442,0,0,0,0,29,1092,190,26,12,1182
"1693","1693",2992,1497,1495,1,0,0,478,524,484,500,501,0,0,0,0,0,0,0,16,1080,1841,14,41,2720
"1694","1694",2134,1061,1073,0,1,0,0,0,0,0,0,694,706,734,0,0,0,0,20,1901,164,16,33,1705
"1695","1695",5561,2569,2992,1,1,0,490,507,488,471,468,869,833,800,0,0,0,0,2470,60,1577,70,1384,4894
"1696","1696",1065,505,560,1,0,0,183,165,148,125,118,0,0,0,0,0,0,0,36,198,695,31,105,857
"1697","1697",818,386,432,1,0,0,218,151,86,36,0,0,0,0,0,0,0,0,66,116,496,19,121,722
"1698","1698",3479,1694,1785,1,0,0,525,559,583,576,549,0,0,0,0,0,0,0,430,99,1073,90,1787,2311
"1699","1699",1359,623,736,1,0,1,1,3,2,3,4,0,0,0,263,331,359,391,25,1018,289,16,11,1138
"1700","1700",2955,1471,1484,0,1,1,0,0,0,0,0,426,414,424,470,501,354,366,15,939,1899,20,82,2695
"1701","1701",1370,893,477,0,0,1,0,0,0,0,0,0,0,0,437,460,284,189,186,505,560,75,44,1062
"1702","1702",1374,727,647,0,0,1,0,0,0,0,0,0,0,0,431,414,289,240,81,394,826,24,49,1050
"1703","1703",1180,565,615,0,0,1,0,0,0,0,0,0,0,0,349,331,273,227,14,560,558,25,23,995
"1704","1704",1572,685,886,0,0,1,0,0,0,0,0,0,0,0,420,447,339,366,35,414,1003,34,86,1362
"1705","1705",2248,1227,1021,0,0,1,0,0,0,0,0,0,0,0,600,597,534,517,55,1518,553,82,40,1698
"1706","1706",773,366,407,0,1,0,0,0,0,0,0,268,246,259,0,0,0,0,58,585,110,5,15,672
"1707","1707",2547,627,1920,1,1,0,349,349,399,446,515,48,74,58,0,0,0,0,68,946,1414,58,61,2185
"1708","1708",978,484,494,1,0,0,160,165,183,164,174,0,0,0,0,0,0,0,4,142,795,19,18,913
"1709","1709",1386,621,765,0,0,1,0,0,0,0,0,0,0,0,419,406,304,257,29,357,932,19,49,1131
"1710","1710",2664,1356,1308,1,0,0,484,452,439,416,409,0,0,0,0,0,0,0,179,74,471,173,1767,403
"1711","1711",1341,765,576,1,0,0,291,200,127,69,0,0,0,0,0,0,0,0,471,8,753,38,71,1037
"1712","1712",2916,1938,978,0,1,1,0,0,0,0,0,359,330,306,664,521,391,345,47,763,2018,37,51,2253
"1713","1713",10775,3820,6955,0,0,1,0,0,0,0,0,0,0,0,2768,2878,2616,2513,5095,2075,2504,643,458,8375
"1714","1714",708,357,351,0,1,0,0,0,0,0,0,228,252,228,0,0,0,0,7,121,552,7,21,671
"1715","1715",2749,1462,1287,0,1,1,0,0,0,0,0,288,278,286,541,490,455,411,46,1938,699,36,30,2037
"1716","1716",1079,581,498,1,0,0,164,186,197,201,211,0,0,0,0,0,0,0,21,841,183,25,9,934
"1717","1717",1838,965,873,0,1,0,0,0,0,0,0,617,612,609,0,0,0,0,409,268,716,67,378,1241
"1718","1718",18974,9449,9524,0,0,1,0,0,0,0,0,0,0,0,4668,4886,4797,4623,1048,319,2249,289,15069,6426
"1719","1719",5785,3947,1838,0,0,1,0,0,0,0,0,0,0,0,1451,1495,1428,1411,3304,305,673,331,1172,3039
"1720","1720",3965,584,3381,0,0,1,0,0,0,0,0,0,0,0,1240,1108,705,912,198,2395,1179,116,77,2986
"1721","1721",2037,1422,614,0,0,1,0,0,0,0,0,0,0,0,652,564,422,399,258,426,1198,42,113,1696
"1722","1722",1362,427,935,0,0,1,0,0,0,0,0,0,0,0,398,397,277,290,88,369,821,34,50,1229
"1723","1723",2225,1035,1190,0,1,1,0,0,0,0,0,432,482,494,320,249,165,83,23,1753,378,44,27,1749
"1724","1724",2540,1470,1070,0,0,1,0,0,0,0,0,0,0,0,688,645,636,571,108,663,1646,75,48,2200
"1725","1725",2175,985,1190,0,0,1,0,0,0,0,0,0,0,0,677,607,484,407,721,462,896,16,80,1921
"1726","1726",974,411,563,0,1,0,0,0,0,0,0,315,326,333,0,0,0,0,80,228,598,8,60,838
"1727","1727",2118,1183,935,0,0,1,0,0,0,0,0,0,0,0,577,562,513,466,25,730,1329,20,14,1868
"1728","1728",769,470,299,0,0,1,0,0,0,0,0,0,0,0,64,186,457,62,45,225,277,15,207,446
"1729","1729",1354,498,856,0,0,1,0,0,0,0,0,0,0,0,318,351,325,360,28,1059,156,14,97,1070
"1730","1730",782,360,422,0,1,0,0,0,0,0,0,190,280,312,0,0,0,0,13,450,285,17,17,685
"1731","1731",1600,901,699,0,0,1,0,0,0,0,0,0,0,0,536,446,320,298,88,591,863,11,47,1347
"1732","1732",334,133,201,0,0,1,0,0,0,0,0,0,0,0,223,111,0,0,10,116,193,11,4,297
"1733","1733",2294,483,1810,0,0,1,0,0,0,0,0,0,0,0,599,591,554,550,192,648,1241,84,129,1403
"1734","1734",2418,2416,2,0,1,1,0,0,0,0,0,306,307,297,420,385,362,341,192,1587,348,50,241,2020
"1735","1735",1700,524,1175,0,0,1,0,0,0,0,0,0,0,0,625,501,345,229,169,460,811,86,174,1296
"1736","1736",2472,877,1595,0,0,1,0,0,0,0,0,0,0,0,737,658,560,517,151,455,1051,166,649,1414
"1737","1737",1827,880,947,0,1,1,0,0,0,0,0,258,268,265,259,262,263,252,10,554,1239,16,8,1710
"1738","1738",2751,2751,0,0,1,1,0,0,0,0,0,374,368,360,476,439,381,353,1324,440,523,55,409,2528
"1739","1739",2024,1073,950,0,0,1,0,0,0,0,0,0,0,0,541,547,494,442,50,694,1184,54,42,1668
"1740","1740",1813,1422,391,0,0,1,0,0,0,0,0,0,0,1,697,529,304,282,15,931,802,53,12,1547
"1741","1741",1223,1223,0,0,0,1,0,0,0,0,0,0,0,0,388,321,248,266,46,654,432,59,32,1026
"1742","1742",1712,499,1213,0,0,1,0,0,0,0,0,0,0,0,419,475,409,409,81,418,1142,31,40,1393
"1743","1743",1222,839,383,0,0,1,0,0,0,0,0,0,0,0,389,338,226,269,8,927,252,14,21,1036
"1744","1744",1446,581,865,0,0,1,0,0,0,0,0,0,0,0,176,448,395,427,8,1065,334,26,13,1225
"1745","1745",212,93,119,0,0,0,0,0,0,0,0,0,0,0,0,117,95,0,1,82,125,0,4,198
"1746","1746",1718,809,909,0,1,0,0,0,0,0,0,581,573,564,0,0,0,0,65,224,1122,23,284,1293
"1747","1747",117,54,63,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,2,3,110,1,1,110
"1748","1748",1883,1012,871,0,0,1,0,0,0,0,0,0,0,0,590,558,372,363,10,563,1284,11,15,1670
"1749","1749",920,392,528,0,1,0,0,0,0,0,0,284,309,327,0,0,0,0,19,628,235,4,34,827
"1750","1750",2217,1143,1074,0,0,1,0,0,0,0,0,0,0,0,611,602,516,488,117,573,1315,87,125,1689
"1751","1751",2690,1380,1310,0,0,1,0,0,0,0,0,0,0,0,791,861,556,482,413,325,1579,101,272,2010
"1752","1752",1728,755,973,0,0,1,0,0,0,0,0,0,0,0,414,454,428,432,17,1467,141,48,55,1302
"1753","1753",1729,822,907,0,1,0,0,0,0,0,0,576,591,562,0,0,0,0,26,987,673,17,26,1338
"1754","1754",342,165,177,0,1,0,0,0,0,0,0,108,113,121,0,0,0,0,14,94,225,3,6,312
"1755","1755",3322,1768,1554,1,1,0,449,431,390,360,340,337,336,271,0,0,0,0,470,419,2022,130,281,2660
"1756","1756",1500,690,810,0,0,1,0,0,0,0,0,0,0,0,1024,0,0,476,127,994,280,64,35,1095
"1757","1757",1227,472,755,0,0,1,0,0,0,0,0,0,0,0,1223,0,0,4,101,199,853,15,59,914
"1758","1758",2142,1469,673,0,0,1,0,0,0,0,0,0,0,0,557,611,475,499,45,1423,616,29,29,1930
"1759","1759",1590,1046,544,0,1,1,0,0,0,0,0,129,112,99,401,321,250,278,17,825,675,45,28,1213
"1760","1760",2813,1527,1286,1,1,0,292,307,301,305,279,306,283,221,0,0,0,0,54,45,2639,19,56,2472
"1761","1761",4135,1870,2265,1,1,1,196,132,107,67,31,442,431,430,512,530,466,434,37,140,3808,24,126,3211
"1762","1762",2509,1290,1219,1,0,0,374,369,378,389,384,0,0,0,0,0,0,0,119,577,1160,117,536,1846
"1763","1763",1148,554,594,0,1,0,0,0,0,0,0,380,390,378,0,0,0,0,32,606,392,27,91,1008
"1764","1764",2714,1314,1400,1,0,0,459,402,387,402,407,0,0,0,0,0,0,0,42,1073,1553,33,13,2410
"1765","1765",2435,1129,1306,0,1,1,0,0,0,0,0,373,378,370,452,385,263,214,45,434,1905,14,37,2291
"1766","1766",1132,442,690,0,0,0,0,0,0,0,0,0,0,0,0,772,214,146,64,129,789,8,142,852
"1767","1767",1681,962,719,0,1,1,0,0,0,0,0,556,451,339,217,118,0,0,109,116,324,65,1067,327
"1768","1768",981,469,512,0,1,0,0,0,0,0,0,296,337,348,0,0,0,0,10,535,387,15,34,764
"1769","1769",2800,1298,1502,0,0,1,0,0,0,0,0,0,0,0,869,732,651,548,162,671,1613,63,291,2078
"1770","1770",409,200,209,1,0,0,139,78,31,0,0,0,0,0,0,0,0,0,5,92,257,17,38,289
"1771","1771",860,441,419,0,1,0,0,0,0,0,0,247,289,324,0,0,0,0,16,549,264,10,21,777
"1772","1772",11848,5347,6501,0,0,1,0,0,0,0,0,0,0,0,3345,3216,2552,2735,3104,789,6066,200,1689,9710
"1773","1773",2411,548,1863,0,0,1,0,0,0,0,0,0,0,0,839,723,425,424,117,1463,535,53,243,2067
"1774","1774",4773,2578,2195,0,0,1,0,0,0,0,0,0,0,0,1334,1479,902,1058,24,1402,3241,42,64,3907
"1775","1775",1807,940,867,0,1,1,0,0,0,0,371,415,411,403,61,64,42,40,8,554,1217,6,22,1518
"1776","1776",2871,681,2189,0,0,1,0,0,0,0,0,0,0,0,778,724,715,654,74,845,1735,47,170,2363
"1777","1777",3416,1693,1723,0,0,1,0,0,0,0,0,0,0,0,849,888,854,825,100,564,2396,40,316,2800
"1778","1778",2337,821,1516,0,0,1,0,0,0,0,0,0,0,0,785,588,468,496,17,1313,939,43,25,2002
"1779","1779",1402,1402,0,0,0,1,0,0,0,0,0,0,0,0,371,358,343,330,128,569,531,39,135,1288
"1780","1780",1208,689,519,0,0,1,0,0,0,0,0,0,0,0,279,288,318,323,47,874,248,22,17,1085
"1781","1781",2918,1720,1198,0,1,1,0,0,0,0,0,445,406,387,468,422,396,394,488,124,989,55,1262,1614
"1782","1782",2367,1274,1093,0,0,1,0,0,0,0,0,0,0,0,752,666,565,384,27,555,1699,62,24,1925
"1783","1783",1656,710,946,0,0,1,0,0,0,0,0,0,0,0,34,83,154,1385,42,450,1035,23,106,1389
"1784","1784",3184,1763,1421,0,1,1,0,0,0,0,0,460,465,477,469,460,437,416,891,1596,301,357,39,2377
"1785","1785",2561,1277,1284,1,0,0,368,379,399,427,429,0,0,0,0,0,0,0,171,367,629,151,1243,1023
"1786","1786",1045,515,530,0,1,0,0,0,0,0,0,392,370,283,0,0,0,0,89,99,269,53,535,320
"1787","1787",1712,815,897,1,0,0,353,305,239,180,119,0,0,0,0,0,0,0,204,154,1097,13,244,1429
"1788","1788",2408,2408,0,0,1,1,0,0,0,0,0,262,263,270,408,412,399,394,203,596,1438,82,89,1945
"1789","1789",1942,1941,1,0,1,1,0,0,0,0,0,260,239,239,380,300,267,257,67,973,767,60,75,1530
"1790","1790",2267,2267,0,0,1,1,0,0,0,0,0,445,413,399,422,276,190,122,61,772,1368,40,26,1956
"1791","1791",2848,2848,0,0,1,1,0,0,0,0,0,443,412,403,419,397,391,383,987,202,1165,26,468,2360
"1792","1792",2788,2788,0,0,1,1,0,0,0,0,0,413,416,392,426,400,376,365,1000,1211,340,167,70,2117
"1793","1793",428,235,193,1,0,0,163,56,0,0,0,0,0,0,0,0,0,0,2,184,237,3,2,375
"1794","1794",421,224,197,1,0,0,160,70,0,0,0,0,0,0,0,0,0,0,4,49,340,8,20,341
